522,5,586.22487683936
635,3,581.297008740889
395,19,489.520694893982
161,6,332.991631033773
386,7,502.623191302262
457,2,440.510701241782
471,4,420.583700281527
283,22,1031.9499321942
385,5,602.390416271654
61,4,486.934581137561
180,8,676.782597996998
402,2,744.676960282764
378,2,742.994113512564
680,4,504.881696533009
120,3,372.958566117676
337,10,364.820547582832
223,7,567.050428001056
560,4,380.642780944253
125,2,589.230994312467
181,7,978.622978652342
96,4,485.477898190725
159,8,594.958069091006
146,12,706.583071285636
99,3,660.149293932048
216,8,577.559745834647
485,14,731.345303527482
485,8,471.407502633046
975,8,373.344454153476
184,8,702.617000706504
160,7,631.983373056407
527,3,504.292276296219
153,6,772.247613558589
913,7,708.629476980095
120,3,772.009264114665
538,4,725.748579281655
551,5,937.865276246478
1060,9,662.687302349454
792,7,934.619864243983
155,5,727.772003456363
28,2,386.967675200414
297,11,401.973332836044
92,2,635.341759308276
120,4,691.025601241272
77,0,621.336830254337
166,4,564.45614417874
305,4,837.458730143748
891,3,525.267366001927
174,9,385.34958614139
127,3,684.052470726858
69,1,413.130270312869
536,4,445.496649188234
15,1,406.478593272171
0,0,254.894736842105
122,4,846.452253069196
558,3,468.160196560197
86,56,1125.9063667435
107,5,348.103095882176
72,2,410.267750801649
122,0,572.027609740965
383,1,348.798976575941
40,2,412.90211814235
138,6,373.810831830876
58,0,480.14378730331
131,6,669.473525891904
133,6,518.582399236823
867,5,481.875681130172
123,2,452.820025144257
83,5,260.946088630788
303,2,404.217932978675
195,15,529.911285407243
137,5,412.881988950276
638,111,840.645661743823
183,5,578.084494657907
174,11,641.09654457896
188,5,514.846264990608
351,2,493.309695744271
177,5,482.413798020706
423,17,700.275612691466
381,3,571.668093157349
518,5,614.375675194397
102,1,632.925653147549
54,0,729.797443200636
126,1,755.951682229139
1312,15,468.900041149441
666,2,857.044972196991
212,6,649.266496443553
47,1,416.017130317831
160,4,949.748719159485
190,7,653.220157591438
241,10,411.617625596408
218,13,473.779379821736
78,0,379.193494578816
427,0,1557.55078255078
147,5,674.899509867483
127,6,391.070461938842
132,3,571.287482461415
271,5,294.303652124485
578,10,602.930043318084
127,5,567.437713634637
79,1,560.099687122456
208,4,563.180491155762
135,5,580.489806771849
145,2,647.3218105657
141,6,625.313302140785
123,5,414.12129939435
86,2,880.722181738687
576,8,489.53927640708
106,2,504.674275201853
548,6,453.213421806666
450,9,648.369613326359
326,5,852.308397464916
125,2,606.581118962799
629,3,504.134854771784
182,7,744.596864620137
150,8,491.551851989864
156,2,648.59072962729
242,8,641.436539106752
208,4,575.273271276596
912,8,543.702445759369
131,3,690.074492099323
61,4,511.285947647317
601,7,562.680296447738
111,4,538.797873690892
510,3,847.446184559254
142,197,995.148359640978
140,4,743.482833787466
83,8,549.661506157022
561,3,424.683976735268
1486,421,1152.30341025641
98,1,525.403955192919
99,1,427.824106089574
379,1,448.075414271221
490,3,505.903156822811
508,5,480.373108821312
278,2,440.107324576973
59,0,388.627159861769
217,10,458.059811998693
64,5,435.996545284781
70,0,426.44317177502
93,4,391.360984453112
27,0,323.487865416437
37,5,416.250356686942
15,0,353.227443892152
21,3,369.311007108482
330,79,713.240437770805
467,3,360.812972202423
371,3,431.740397660819
57,1,401.562130021142
501,4,599.788302606484
100,2,775.530919351046
84,5,712.284303522795
101,7,666.217220887596
385,4,443.923597963734
559,8,613.970870532314
70,2,471.074948524365
90,0,610.461093585699
91,2,1038.29856584094
987,4,711.183070758831
638,2,817.698261579169
307,2,607.165847528623
114,6,390.861207885679
0,0,469.705882352941
206,30,877.017185285723
118,4,768.13593604424
112,3,576.647581688436
119,7,650.390642311298
48,4,475.473292327614
869,8,389.369712351946
481,6,1293.74630114206
248,3,743.491169362335
53,5,428.523852045197
61,1,704.638241198271
82,3,449.838512189813
1068,7,571.721559289625
187,2,923.726965015353
780,4,736.374703004892
459,7,440.290733462759
289,4,788.180014903659
75,4,686.006782215524
300,4,729.440429278108
230,4,573.74231437546
70,3,630.731678486998
356,4,706.893063780546
78,7,619.698137526584
46,3,779.411169284468
635,9,567.649027806816
570,6,703.555594859097
19,1,655.783369803063
433,3,544.186403242148
37,2,948.415005749329
81,3,490.735764576101
236,5,398.704220320819
64,5,506.014528029208
59,0,965.427914030225
95,8,515.995553208638
323,5,770.226264059175
102,1,527.581942990111
33,1,678.01639900475
73,3,523.979247845082
85,5,599.403421770394
273,2,475.368230267984
85,3,602.284592383268
158,9,488.371661159023
33,2,443.861830077937
27,3,812.818733409177
85,2,597.965271156569
353,1,461.630579025252
63,3,562.772835615885
635,6,1085.63232375689
560,3,586.896906945576
36,2,664.05844885725
107,2,405.649988193625
508,2,1057.20006459306
28,0,370.502041635986
64,1,537.032399074312
114,9,388.594829082075
108,1,534.113209189001
548,37,575.441127504449
659,59,743.496418375292
345,2,418.318723201525
288,1,363.617937465716
419,8,557.391862380752
2,0,441.714285714286
442,6,479.971919420947
314,2,504.245210531708
66,2,451.227612974771
50,7,698.742042726097
156,2,455.44358478401
64,0,482.254535054748
26,2,334.073744698317
89,5,321.149198642034
53,5,508.849921795477
149,3,210.575259287196
16,3,255.511572700297
39,1,240.07903257781
55,5,223.579558260086
58,3,553.198245563075
30,5,370.521950301205
414,7,326.403102609893
49,6,549.353324166936
46,1,447.998158076506
86,4,447.156879454602
33,6,277.790752815649
24,2,437.607787715154
173,11,743.215497994586
42,3,796.240105635059
402,4,480.009072616232
81,4,478.279236435591
67,6,603.424569743651
95,6,567.771577929256
63,5,290.915456066743
407,2,360.333754001477
77,7,658.637526854543
1135,6,380.260670769691
40,3,489.869360712118
649,6,470.106111844276
106,3,475.070529746188
99,5,698.282120032322
481,5,590.089043830002
69,2,593.418437005079
333,4,662.02742552937
649,9,583.82584105883
51,2,232.175671750182
28,2,580.760375133375
421,3,457.716637329682
378,4,898.368122303792
99,3,534.170481796381
50,5,609.889311844967
56,2,894.769788414846
750,10,490.200869224907
472,3,720.495037453183
93,4,299.084262482056
629,4,787.980503655565
46,5,570.449077420582
121,0,657.067052980132
13,2,312.856723716381
917,6,445.125314957044
591,4,644.888973947401
43,3,1406.78340301243
41,2,680.386159760786
416,6,494.960475678674
72,2,478.878034859727
277,4,565.407306557749
625,6,316.386700531055
139,9,419.360460825057
726,7,714.302801991619
27,4,653.640069576218
37,7,427.744295896419
32,3,601.91781951443
592,6,458.834873883754
481,6,354.419405228566
82,4,563.146710052877
199,1,863.028566672908
484,8,633.780830543864
205,7,401.590477200424
146,3,326.718570947085
405,0,557.585176056338
546,7,579.086072084982
55,5,527.213450608931
18,3,472.068105024954
21,6,474.179910322193
89,1,366.982612037082
213,4,288.713916892058
21,1,516.081937446094
401,2,476.178242828793
165,11,596.94921123509
58,2,471.067257871662
143,3,548.782880458373
99,4,815.697160883281
129,0,637.873109377488
160,2,944.893592004703
6,1,360.559494342291
440,3,605.0019255836
136,2,549.12279532943
52,0,425.78253887431
519,4,510.435515297239
123,2,465.740130103185
13,2,328.546722057819
126,3,560.60899863657
1,0,306.818124341412
241,4,403.418992921063
154,1,752.71411276375
351,0,559.42887804878
1083,7,311.030984981999
379,1,554.309805330546
631,1,334.18204257191
65,3,470.211851126347
48,1,863.949509483322
84,8,485.793847814355
362,2,357.580340839927
85,1,578.180674621979
408,4,619.4936055091
10,1,601.798599706111
94,6,529.272389051289
65,6,457.267622461171
82,1,829.499223937225
210,12,483.011450430024
347,4,578.574306472919
48,3,606.207649265203
88,3,453.85274339443
147,5,605.233275343982
312,3,450.215633023899
472,7,524.416558500238
55,2,624.977524097188
554,4,825.579740437418
50,2,594.631885700409
87,2,747.286040319513
395,2,382.50261314751
99,72,674.0692587282
188,5,346.355648083058
714,4,549.507311289685
793,69,764.639851620975
622,0,427.089369992317
380,3,746.137354478498
215,2,376.187505067705
83,6,548.336715491014
342,35,641.94703713458
44,4,641.422680412371
55,0,702.32259427981
428,3,862.360471995793
52,4,634.213290127841
75,4,631.462875304301
146,3,499.526320399404
142,5,355.233300480721
562,2,470.22801733637
179,4,489.857601752145
125,4,604.24772023019
324,2,601.915649509167
555,6,446.492884967008
236,0,487.173650687228
101,6,309.612083847102
118,4,541.78611793133
60,1,595.009527201496
106,1,551.962410450906
107,6,562.628201977428
156,5,387.491847574345
91,1,681.173031258515
66,4,366.089127321155
588,4,414.901977753455
50,2,504.428794913201
595,2,588.545959130068
558,9,596.269731586243
31,2,753.072591784806
655,1,386.596027070238
379,0,650.81855185033
203,4,299.518056324082
16,0,393.923676470588
374,1,320.461070219572
134,1,639.738400099838
217,1,526.126987248828
366,1,423.280696735641
53,0,409.149338374291
0,0,301.875
0,0,363.12
45,2,361.853884964682
80,3,442.022615979381
68,3,557.303118078037
88,3,647.570338387388
68,1,641.805948438612
81,3,472.523338930199
72,3,292.472442639266
29,2,387.214814814815
86,2,511.093062398629
118,1,720.617382198953
131,6,714.314527465398
234,2,498.187674023769
38,3,364.011196202248
506,4,680.826955791027
145,2,606.261305554203
437,2,801.561674307571
197,6,641.399104523699
62,3,729.266771441401
83,2,348.474516901162
77,0,403.820088626292
86,2,890.503280644199
594,3,545.587511958373
420,2,416.441399953949
65,4,565.120390855457
788,10,743.408817043396
432,1,913.481452648787
1106,10,848.718714221533
108,2,783.681381764469
44,2,648.334051252099
488,3,730.991092605281
537,4,877.413418264903
467,4,737.323139407245
62,2,714.546295193872
44,0,754.881032858647
43,2,916.80866778694
55,0,617.523262673536
135,2,626.057296427657
228,6,998.908634248775
139,3,797.551704202034
53,5,705.082252796199
514,7,419.318470040721
489,1,680.654084277213
367,9,371.067747513575
0,0,371.625
0,0,391.961538461538
172,4,543.399586120603
339,0,592.545393356297
63,2,813.172678571429
264,5,635.70564163217
75,97,892.190942301793
390,4,622.005160029096
105,4,648.469104984153
344,1,376.593759387203
283,0,733.597099156118
39,0,474.855476992559
358,3,914.425197940952
183,11,729.870686740518
171,4,488.501612128696
94,2,476.957497191779
284,2,359.734298248903
199,499,642.429813954004
512,1,408.210926591605
20,12,866.472607120017
55,5,516.510953965613
50,3,605.983453496756
67,44,663.96218397116
480,1,482.603861559644
463,3,425.400650214275
89,6,467.460457626678
339,2,441.175783346406
670,163,1239.07619246971
223,4,526.996903742829
159,1,573.702664032159
41,1,651.333627002918
671,8,442.563822963438
164,2,573.591888395117
85,2,600.95722933848
355,1,624.535592628177
45,9,409.104461505257
135,5,708.517274092814
468,4,501.725358888504
126,2,536.863876931762
85,1,636.840778765924
335,0,311.871620850918
135,2,600.481729360039
71,5,556.545593689292
82,5,384.074080801266
127,1,503.722953889118
67,0,359.62625017775
57,1,669.373135039802
154,2,355.887691906129
483,3,578.270984860309
133,1,341.402890452909
292,1,495.526618016509
28,0,465.943055785466
108,6,531.481955494062
75,0,345.637136319059
82,1,499.761643199752
64,3,785.854205607477
530,18,505.556761456055
76,3,376.630313963977
434,3,609.647586303025
61,6,569.59502933004
58,3,484.163817663818
85,4,594.520996471904
138,6,570.395517702618
74,9,544.959463824289
361,1,637.439934829833
24,2,563.526306080283
301,1,568.406402263321
227,2,545.421940020089
111,3,667.285307496025
90,8,503.691265980591
69,1,539.882929000668
104,1,510.435180299033
362,2,541.885380960972
58,0,689.250876424189
137,2,1162.4628139309
361,9,895.740571997397
381,23,597.54735116187
517,73,911.869940533282
621,4,571.263956723339
27,3,420.967455441329
121,0,452.02434487221
40,1,598.038185712955
90,5,424.985036465756
366,3,669.247127476703
387,3,736.132813069798
76,0,654.316594348608
108,3,554.823991393222
40,0,1117.19489746488
99,4,780.117044210806
660,11,544.756106527244
64,5,444.703553475472
318,1,767.109057363301
77,3,990.705021260021
175,11,4574.39843690605
68,1,531.880230505659
287,2,864.361237623762
105,1,1029.33666412706
104,1,608.970992307987
63,1,606.211448332347
329,7,703.480933791784
340,1,982.788355941128
390,6,515.368766592523
64,4,510.742431996221
258,2,833.758652645151
104,3,781.183022088873
99,2,647.674865754374
467,3,981.19830870029
325,6,932.221139191153
668,4,443.74948169412
82,1,596.744186835941
122,3,844.678344521697
89,2,565.395931208054
212,8,360.998199080583
324,1,794.13738667956
469,4,522.959892706604
488,3,776.540457095523
110,4,555.486645554493
80,1,650.038703732146
54,2,638.404502738152
186,0,367.495742092457
667,6,554.523795118077
78,2,594.315613457123
137,3,627.767954965043
518,13,415.999590723056
144,3,514.571824493044
75,4,386.561598158695
177,2,531.495872010951
99,1,644.988436504639
317,2,398.5159850663
581,12,508.989738367539
57,3,682.417215273206
144,5,464.101868865684
82,16,555.994014276112
48,2,402.088241639698
67,0,509.308272459918
17,0,323.698930481283
13,0,702.059719343007
26,1,904.037943141919
97,0,451.420015163002
0,0,747.516129032258
365,2,630.499420057102
205,2,359.563078009178
369,2,482.839972683815
53,1,826.207544252918
145,1,541.302414673787
49,2,541.40148381295
0,0,581.558139534884
3,0,455.933333333333
563,6,740.731111285389
57,8,587.975533563253
92,6,505.853622146324
0,0,617.222222222222
58,6,555.720562150362
409,159,723.314063000534
670,7,460.057309812569
873,6,564.563561409422
70,4,709.914762198888
232,3,338.299001560062
303,2,387.34828958417
316,9,601.743548414753
119,6,575.070392280546
715,6,712.292352196709
170,3,526.715191758502
597,11,605.193089857017
75,7,660.736097328623
